period,period_version,is_active,title,source_url,document_date,discovered_at_utc,error
202503,1,True,03/2025,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/202503BANCOS.csv.zip,2025-03-01T03:00:00Z,2026-08-10T23:53:12+00:00,
202502,1,True,02/2025,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/202502BANCOS.csv.zip,2025-02-01T03:00:00Z,2026-08-10T23:53:12+00:00,
202501,1,True,01/2025,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/202501BANCOS.csv.zip,2025-01-01T03:00:00Z,2026-08-10T23:53:12+00:00,
202412,1,True,12/2024,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/202412BANCOS.csv.zip,2024-12-01T03:00:00Z,2026-08-10T23:53:12+00:00,
202411,1,True,11/2024,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/202411BANCOS.csv.zip,2024-11-01T03:00:00Z,2026-08-10T23:53:12+00:00,
202410,1,True,10/2024,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/202410BANCOS.csv.zip,2024-10-01T03:00:00Z,2026-08-10T23:53:12+00:00,
202409,1,True,09/2024,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/202409BANCOS.csv.zip,2024-09-01T03:00:00Z,2026-08-10T23:53:12+00:00,
202408,1,True,08/2024,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/202408BANCOS.csv.zip,2024-08-01T03:00:00Z,2026-08-10T23:53:12+00:00,
202407,1,True,07/2024,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/202407BANCOS.csv.zip,2024-07-01T03:00:00Z,2026-08-10T23:53:12+00:00,
202406,1,True,06/2024,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/202406BANCOS.csv.zip,2024-06-01T03:00:00Z,2026-08-10T23:53:12+00:00,
202405,1,True,05/2024,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/202405BANCOS.csv.zip,2024-05-01T03:00:00Z,2026-08-10T23:53:12+00:00,
202404,1,True,04/2024,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/202404BANCOS.csv.zip,2024-04-01T03:00:00Z,2026-08-10T23:53:12+00:00,
202403,1,True,03/2024,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/202403BANCOS.csv.zip,2024-03-01T03:00:00Z,2026-08-10T23:53:12+00:00,
202402,1,True,02/2024,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/202402BANCOS.csv.zip,2024-02-01T03:00:00Z,2026-08-10T23:53:12+00:00,
202401,1,True,01/2024,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/202401BANCOS.csv.zip,2024-01-01T03:00:00Z,2026-08-10T23:53:12+00:00,
202312,1,True,12/2023,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/202312BANCOS.csv.zip,2023-12-01T03:00:00Z,2026-08-10T23:53:12+00:00,
202311,1,True,11/2023,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/202311BANCOS.csv.zip,2023-11-01T03:00:00Z,2026-08-10T23:53:12+00:00,
202310,1,True,10/2023,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/202310BANCOS.csv.zip,2023-10-01T03:00:00Z,2026-08-10T23:53:12+00:00,
202309,1,True,09/2023,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/202309BANCOS.csv.zip,2023-09-01T03:00:00Z,2026-08-10T23:53:12+00:00,
202308,1,True,08/2023,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/202308BANCOS.csv.zip,2023-08-01T03:00:00Z,2026-08-10T23:53:12+00:00,
202307,1,True,07/2023,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/202307BANCOS.csv.zip,2023-07-01T03:00:00Z,2026-08-10T23:53:12+00:00,
202306,1,True,06/2023,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/202306BANCOS.csv.zip,2023-06-01T03:00:00Z,2026-08-10T23:53:12+00:00,
202305,1,True,05/2023,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/202305BANCOS.csv.zip,2023-05-01T03:00:00Z,2026-08-10T23:53:12+00:00,
202304,1,True,04/2023,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/202304BANCOS.csv.zip,2023-04-01T03:00:00Z,2026-08-10T23:53:12+00:00,
202303,1,True,03/2023,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/202303BANCOS.csv.zip,2023-03-01T03:00:00Z,2026-08-10T23:53:12+00:00,
202302,1,True,02/2023,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/202302BANCOS.csv.zip,2023-02-01T03:00:00Z,2026-08-10T23:53:12+00:00,
202301,1,True,01/2023,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/202301BANCOS.csv,2023-01-01T03:00:00Z,2026-08-10T23:53:12+00:00,
202212,1,True,12/2022,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/202212BANCOS.csv,2022-12-01T03:00:00Z,2026-08-10T23:53:12+00:00,
